modelKey,model,scenario,arm,ok,errored,turns,toolCalls,toolErrors,mcpRoundTrips,servicesTouched,tokensIn,tokensOut,peakContextTokens,compactions,toolsInContext,wallMs,costUsd
"kimi","moonshotai/kimi-k2.5","compose-verify-issues","lisp",true,false,8,7,1,17,1,19752,678,4072,0,2,39418,0.008780
"kimi27","moonshotai/kimi-k2.7-code","count-open-prs","lisp",true,false,2,1,0,1,1,3294,89,1673,0,2,4494,0.002749
"kimi27","moonshotai/kimi-k2.7-code","sentry-billing-unresolved","lisp",true,false,2,1,0,1,1,3390,183,1767,0,2,6792,0.003149
"kimi27","moonshotai/kimi-k2.7-code","merged-prs-open-linear","lisp",true,false,7,6,3,5,2,16129,1253,3033,0,2,41024,0.016321
"kimi27","moonshotai/kimi-k2.7-code","busiest-assignee","lisp",true,false,8,7,4,5,1,19639,570,2960,0,2,23103,0.016528
"kimi27","moonshotai/kimi-k2.7-code","high-urgency-triggered","lisp",true,false,2,1,0,1,1,3365,225,1738,0,2,7043,0.003278
"kimi27","moonshotai/kimi-k2.7-code","email-top-error","lisp",true,false,5,4,2,4,2,10062,479,2363,0,2,16418,0.009122
"kimi27","moonshotai/kimi-k2.7-code","compose-verify-issues","lisp",true,false,5,4,0,16,1,10553,656,2632,0,2,22203,0.010105
"glm5","z-ai/glm-5","count-open-prs","lisp",true,false,2,1,0,1,1,3625,150,1828,0,2,6015,0.002463
"glm5","z-ai/glm-5","sentry-billing-unresolved","lisp",true,false,2,1,0,1,1,3713,286,1913,0,2,5762,0.002777
"glm5","z-ai/glm-5","merged-prs-open-linear","lisp",true,false,2,1,0,2,2,3955,479,2145,0,2,7753,0.003293
"glm5","z-ai/glm-5","busiest-assignee","lisp",true,false,6,5,2,4,1,13137,705,2526,0,2,16591,0.009236
"glm5","z-ai/glm-5","high-urgency-triggered","lisp",true,false,2,1,0,1,1,3697,225,1893,0,2,5075,0.002650
"glm5","z-ai/glm-5","email-top-error","lisp",true,false,4,3,0,2,2,8394,493,2303,0,2,7878,0.005983
"glm5","z-ai/glm-5","compose-verify-issues","lisp",true,false,7,6,0,16,1,18574,779,4084,0,2,16621,0.012640
"minimax3","minimax/minimax-m3","count-open-prs","lisp",true,false,2,1,0,1,1,4136,56,2097,0,2,8583,0.001308
"minimax3","minimax/minimax-m3","sentry-billing-unresolved","lisp",true,false,3,2,0,1,1,6364,268,2207,0,2,7374,0.002231
"minimax3","minimax/minimax-m3","merged-prs-open-linear","lisp",true,false,10,9,3,4,2,28435,1201,3980,0,2,24641,0.009972
"minimax3","minimax/minimax-m3","busiest-assignee","lisp",true,false,14,13,10,1,1,41670,1163,3761,0,2,53243,0.013897
"minimax3","minimax/minimax-m3","high-urgency-triggered","lisp",true,false,2,1,0,1,1,4204,212,2158,0,2,4021,0.001516
"minimax3","minimax/minimax-m3","email-top-error","lisp",false,false,5,4,1,3,2,12101,508,2696,0,2,23183,0.004240
"minimax3","minimax/minimax-m3","compose-verify-issues","lisp",true,false,6,5,0,16,1,16902,482,4185,0,2,25741,0.005649
"dsflash","deepseek/deepseek-v4-flash","count-open-prs","lisp",true,false,2,1,0,1,1,4015,120,2044,0,2,7188,0.000383
"dsflash","deepseek/deepseek-v4-flash","sentry-billing-unresolved","lisp",true,false,4,3,0,1,1,9126,363,2495,0,2,13600,0.000887
"dsflash","deepseek/deepseek-v4-flash","merged-prs-open-linear","lisp",true,false,13,14,2,2,2,40769,2398,4279,0,2,51565,0.004101
"dsflash","deepseek/deepseek-v4-flash","busiest-assignee","lisp",true,false,8,7,2,1,1,20751,1062,3306,0,2,29974,0.002059
"dsflash","deepseek/deepseek-v4-flash","high-urgency-triggered","lisp",true,false,3,2,0,1,1,6730,308,2533,0,2,9139,0.000661
"dsflash","deepseek/deepseek-v4-flash","email-top-error","lisp",true,false,13,13,1,2,2,45387,3037,4644,0,2,62876,0.004631
"dsflash","deepseek/deepseek-v4-flash","compose-verify-issues","lisp",true,false,9,9,0,18,1,30792,2308,4653,0,2,43155,0.003187
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","count-open-prs","lisp",true,false,2,1,0,1,1,3623,34,1836,0,2,2045,0.000188
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","sentry-billing-unresolved","lisp",false,false,2,1,0,1,1,3664,129,1874,0,2,1543,0.000208
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","merged-prs-open-linear","lisp",false,false,2,1,0,15,2,4040,411,2240,0,2,3427,0.000280
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","busiest-assignee","lisp",true,false,24,23,22,22,1,93669,3777,6424,0,2,30607,0.005401
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","high-urgency-triggered","lisp",true,false,2,1,0,1,1,3716,130,1922,0,2,1165,0.000211
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","email-top-error","lisp",true,false,6,5,4,5,2,13041,681,2651,0,2,5209,0.000781
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","compose-verify-issues","lisp",false,false,2,1,0,28,1,4203,163,2376,0,2,2122,0.000241
"qwen8b","qwen/qwen3-8b","count-open-prs","lisp",true,false,2,1,0,1,1,3623,543,1836,0,2,13737,0.000679
"qwen8b","qwen/qwen3-8b","sentry-billing-unresolved","lisp",true,false,3,2,0,2,1,5588,6228,1954,0,2,105168,0.003473
"qwen8b","qwen/qwen3-8b","merged-prs-open-linear","lisp",false,false,5,4,2,8,2,10537,6185,2429,0,2,99147,0.004048
"qwen8b","qwen/qwen3-8b","busiest-assignee","lisp",false,true,3,3,2,3,1,6169,8509,2244,0,2,180019,0.004569
"qwen8b","qwen/qwen3-8b","high-urgency-triggered","lisp",true,false,2,1,0,1,1,3682,3644,1888,0,2,75646,0.002082
"qwen8b","qwen/qwen3-8b","email-top-error","lisp",false,false,2,1,0,2,2,3780,3813,1968,0,2,69375,0.002169
"qwen8b","qwen/qwen3-8b","compose-verify-issues","lisp",false,false,4,3,2,34,1,8733,5496,2609,0,2,118708,0.003521
