modelKey,model,scenario,arm,ok,errored,turns,toolCalls,toolErrors,mcpRoundTrips,servicesTouched,tokensIn,tokensOut,peakContextTokens,compactions,toolsInContext,wallMs,costUsd
"minimax","minimax/minimax-m2.5","compose-verify-issues","both",true,false,6,5,2,17,1,18154,1453,4552,0,4,18939,0.002876
"minimax","minimax/minimax-m2.5","incident-branch","both",true,false,3,2,0,2,2,6889,519,2529,0,4,5476,0.001076
"minimax","minimax/minimax-m2.5","open-prs-breakdown","both",true,false,5,4,2,3,1,10683,489,2397,0,4,5749,0.001517
"kimi","moonshotai/kimi-k2.5","count-open-prs","both",true,false,2,1,0,1,1,3310,105,1703,0,4,6393,0.001454
"kimi","moonshotai/kimi-k2.5","sentry-billing-unresolved","both",true,false,2,1,0,1,1,3376,225,1767,0,4,7754,0.001722
"kimi","moonshotai/kimi-k2.5","merged-prs-open-linear","both",true,false,3,2,0,2,2,5388,479,2071,0,4,18549,0.002990
"kimi","moonshotai/kimi-k2.5","busiest-assignee","both",true,false,3,2,0,1,1,5439,245,1970,0,4,11802,0.002536
"kimi","moonshotai/kimi-k2.5","high-urgency-triggered","both",true,false,2,1,0,1,1,3356,186,1743,0,4,7043,0.001635
"kimi","moonshotai/kimi-k2.5","email-top-error","both",true,false,3,2,0,2,2,5305,446,1903,0,4,15643,0.002893
"kimi","moonshotai/kimi-k2.5","compose-verify-issues","both",true,false,4,4,0,17,1,9029,565,2692,0,4,22822,0.004530
"kimi","moonshotai/kimi-k2.5","incident-branch","both",true,false,3,2,0,2,2,5571,466,2014,0,4,18602,0.003033
"kimi","moonshotai/kimi-k2.5","open-prs-breakdown","both",true,false,3,3,0,2,1,5572,428,2095,0,4,17424,0.002956
"kimi27","moonshotai/kimi-k2.7-code","count-open-prs","both",true,false,2,1,0,1,1,3316,106,1709,0,4,4794,0.002825
"kimi27","moonshotai/kimi-k2.7-code","sentry-billing-unresolved","both",true,false,2,1,0,1,1,3442,229,1833,0,4,7681,0.003349
"kimi27","moonshotai/kimi-k2.7-code","merged-prs-open-linear","both",true,false,3,2,0,2,2,5828,533,2278,0,4,16458,0.006178
"kimi27","moonshotai/kimi-k2.7-code","busiest-assignee","both",true,false,3,2,0,1,1,5569,233,2035,0,4,9203,0.004937
"kimi27","moonshotai/kimi-k2.7-code","high-urgency-triggered","both",true,false,2,1,0,1,1,3403,209,1790,0,4,7498,0.003250
"kimi27","moonshotai/kimi-k2.7-code","email-top-error","both",true,false,3,2,0,2,2,5281,288,1891,0,4,12097,0.004916
"kimi27","moonshotai/kimi-k2.7-code","compose-verify-issues","both",true,false,4,3,0,17,1,9217,521,2829,0,4,17635,0.008644
"kimi27","moonshotai/kimi-k2.7-code","incident-branch","both",true,false,3,2,0,2,2,5441,278,1949,0,4,11401,0.004999
"kimi27","moonshotai/kimi-k2.7-code","open-prs-breakdown","both",true,false,3,3,0,2,1,5667,371,2125,0,4,13420,0.005492
"glm5","z-ai/glm-5","count-open-prs","both",true,false,2,1,0,1,1,3907,121,1996,0,4,5062,0.002577
"glm5","z-ai/glm-5","sentry-billing-unresolved","both",true,false,2,1,0,1,1,3970,209,2056,0,4,6109,0.002783
"glm5","z-ai/glm-5","merged-prs-open-linear","both",true,false,3,3,0,2,2,6830,792,2623,0,4,14495,0.005619
"glm5","z-ai/glm-5","busiest-assignee","both",true,false,2,1,0,1,1,3945,169,2023,0,4,5485,0.002691
"glm5","z-ai/glm-5","high-urgency-triggered","both",true,false,2,1,0,1,1,3955,278,2037,0,4,5668,0.002907
"glm5","z-ai/glm-5","email-top-error","both",true,false,3,2,0,2,2,6257,427,2226,0,4,10824,0.004574
"glm5","z-ai/glm-5","compose-verify-issues","both",true,false,5,4,0,17,1,12794,542,3020,0,4,17035,0.008717
"glm5","z-ai/glm-5","incident-branch","both",true,false,3,2,0,2,2,6317,373,2226,0,4,9319,0.004506
"glm5","z-ai/glm-5","open-prs-breakdown","both",true,false,4,4,1,3,1,8731,529,2425,0,4,20114,0.006254
"minimax3","minimax/minimax-m3","count-open-prs","both",true,false,2,1,0,1,1,4331,99,2247,0,4,17107,0.001418
"minimax3","minimax/minimax-m3","sentry-billing-unresolved","both",true,false,2,1,0,1,1,4510,345,2374,0,4,5584,0.001767
"minimax3","minimax/minimax-m3","merged-prs-open-linear","both",true,false,2,1,0,2,2,4613,524,2468,0,4,5779,0.002013
"minimax3","minimax/minimax-m3","busiest-assignee","both",true,false,2,1,0,1,1,4420,187,2277,0,4,3973,0.001550
"minimax3","minimax/minimax-m3","high-urgency-triggered","both",true,false,2,1,0,1,1,4421,146,2281,0,4,3158,0.001501
"minimax3","minimax/minimax-m3","email-top-error","both",true,false,3,2,0,2,2,7349,709,2708,0,4,10361,0.003056
"minimax3","minimax/minimax-m3","compose-verify-issues","both",true,false,3,3,0,16,1,7724,373,2900,0,4,6104,0.002765
"minimax3","minimax/minimax-m3","incident-branch","both",true,false,4,4,1,3,2,10844,2008,3160,0,4,25783,0.005663
"minimax3","minimax/minimax-m3","open-prs-breakdown","both",true,false,2,1,0,1,1,4474,195,2320,0,4,3722,0.001576
"dsflash","deepseek/deepseek-v4-flash","count-open-prs","both",true,false,2,1,0,1,1,4314,132,2225,0,4,10609,0.000412
"dsflash","deepseek/deepseek-v4-flash","sentry-billing-unresolved","both",true,false,2,1,0,1,1,4399,205,2305,0,4,6981,0.000433
"dsflash","deepseek/deepseek-v4-flash","merged-prs-open-linear","both",true,false,4,4,0,4,2,11444,847,3402,0,4,17281,0.001182
"dsflash","deepseek/deepseek-v4-flash","busiest-assignee","both",true,false,3,2,0,1,1,7011,251,2531,0,4,12750,0.000676
"dsflash","deepseek/deepseek-v4-flash","high-urgency-triggered","both",true,false,3,2,0,1,1,6829,299,2443,0,4,16813,0.000668
"dsflash","deepseek/deepseek-v4-flash","email-top-error","both",true,false,5,4,1,3,2,12654,662,2882,0,4,17794,0.001258
"dsflash","deepseek/deepseek-v4-flash","compose-verify-issues","both",true,false,4,4,0,16,1,12080,1421,4057,0,4,39191,0.001343
"dsflash","deepseek/deepseek-v4-flash","incident-branch","both",true,false,3,2,0,2,2,7304,421,2663,0,4,12656,0.000733
"dsflash","deepseek/deepseek-v4-flash","open-prs-breakdown","both",true,false,4,3,0,2,1,9867,461,2753,0,4,17360,0.000971
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","count-open-prs","both",true,false,2,1,0,1,1,3903,35,2000,0,4,2047,0.000202
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","sentry-billing-unresolved","both",false,false,2,1,0,1,1,3985,114,2079,0,4,2527,0.000221
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","merged-prs-open-linear","both",true,false,2,1,0,2,2,4306,297,2390,0,4,5089,0.000272
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","busiest-assignee","both",true,false,2,1,0,1,1,3946,74,2032,0,4,2495,0.000211
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","high-urgency-triggered","both",true,false,2,1,0,1,1,3960,90,2050,0,4,2711,0.000215
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","email-top-error","both",true,false,3,2,0,2,2,6197,167,2208,0,4,5201,0.000342
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","compose-verify-issues","both",true,false,3,2,0,17,1,6294,154,2300,0,4,6727,0.000344
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","incident-branch","both",true,false,2,1,0,2,2,4175,178,2197,0,4,5021,0.000243
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","open-prs-breakdown","both",false,false,15,15,12,14,1,44128,1481,3923,0,4,41559,0.002488
"qwen8b","qwen/qwen3-8b","count-open-prs","both",true,false,2,1,0,1,1,3895,540,1996,0,4,11112,0.000710
"qwen8b","qwen/qwen3-8b","sentry-billing-unresolved","both",true,false,2,1,0,1,1,3982,1628,2080,0,4,34771,0.001210
"qwen8b","qwen/qwen3-8b","merged-prs-open-linear","both",false,true,0,0,0,0,0,0,0,0,0,4,2482,0.000000
"qwen8b","qwen/qwen3-8b","busiest-assignee","both",true,false,2,1,0,1,1,3943,2234,2033,0,4,38123,0.001478
"qwen8b","qwen/qwen3-8b","high-urgency-triggered","both",true,false,2,1,0,1,1,3966,1022,2060,0,4,17866,0.000936
"qwen8b","qwen/qwen3-8b","email-top-error","both",false,true,0,0,0,0,0,0,0,0,0,4,3175,0.000000
"qwen8b","qwen/qwen3-8b","compose-verify-issues","both",true,false,4,3,2,20,1,8619,4872,2357,0,4,90727,0.003227
"qwen8b","qwen/qwen3-8b","incident-branch","both",false,false,2,1,0,1,1,4192,4364,2218,0,4,74252,0.002467
"qwen8b","qwen/qwen3-8b","open-prs-breakdown","both",false,false,2,2,1,2,1,4020,2756,2099,0,4,44997,0.001723
