modelKey,model,scenario,arm,ok,errored,turns,toolCalls,toolErrors,mcpRoundTrips,servicesTouched,tokensIn,tokensOut,peakContextTokens,compactions,toolsInContext,wallMs,costUsd
"glm","z-ai/glm-4.7-flash","escalate-hot-services","baseline",true,false,4,8,0,8,3,24000,1407,7183,0,32,47129,0.002003
"glm","z-ai/glm-4.7-flash","escalate-hot-services","scratchpad",true,false,5,6,1,9,3,11269,1289,2761,0,2,21983,0.001192
"glm","z-ai/glm-4.7-flash","escalate-hot-services","lisp",false,false,10,9,7,11,3,38958,4391,5711,0,2,96927,0.004094
"glm","z-ai/glm-4.7-flash","escalate-hot-services","both",false,false,9,8,5,3,2,27404,2344,3883,0,4,62136,0.002582
"xiaomi","xiaomi/mimo-v2.5","reconcile-ghost-issues","baseline",true,false,4,20,0,20,2,28593,3896,15565,0,32,47082,0.004093
"xiaomi","xiaomi/mimo-v2.5","reconcile-ghost-issues","scratchpad",true,false,2,1,0,2,2,3831,313,2019,0,2,6335,0.000490
"xiaomi","xiaomi/mimo-v2.5","reconcile-ghost-issues","lisp",true,false,8,7,4,6,2,24808,1585,3881,0,2,31024,0.003049
"xiaomi","xiaomi/mimo-v2.5","reconcile-ghost-issues","both",true,false,2,1,0,2,2,4495,393,2382,0,4,8285,0.000582
"xiaomi","xiaomi/mimo-v2.5","repo-health-report","baseline",true,false,2,2,0,2,1,15573,785,11722,0,32,11828,0.001855
"xiaomi","xiaomi/mimo-v2.5","repo-health-report","scratchpad",true,false,3,2,0,1,1,6083,405,2249,0,2,9355,0.000752
"xiaomi","xiaomi/mimo-v2.5","repo-health-report","lisp",true,false,4,3,1,3,1,10546,918,3234,0,2,13364,0.001364
"xiaomi","xiaomi/mimo-v2.5","repo-health-report","both",true,false,3,2,0,1,1,6975,411,2539,0,4,10309,0.000847
"xiaomi","xiaomi/mimo-v2.5","escalate-hot-services","baseline",true,false,4,8,0,8,3,29570,2062,9122,0,32,25015,0.003682
"xiaomi","xiaomi/mimo-v2.5","escalate-hot-services","scratchpad",true,false,6,8,2,10,3,15999,1324,3525,0,2,22238,0.002051
"xiaomi","xiaomi/mimo-v2.5","escalate-hot-services","lisp",true,false,7,6,4,9,3,23912,2075,4506,0,2,32592,0.003092
"xiaomi","xiaomi/mimo-v2.5","escalate-hot-services","both",true,false,6,11,1,9,3,16963,1204,3766,0,4,21069,0.002118
"minimax","minimax/minimax-m2.5","reconcile-ghost-issues","baseline",true,false,5,4,0,4,2,36696,2713,15398,0,32,31003,0.005706
"minimax","minimax/minimax-m2.5","reconcile-ghost-issues","scratchpad",true,false,11,10,0,14,2,38513,1791,7532,0,2,18372,0.005481
"minimax","minimax/minimax-m2.5","reconcile-ghost-issues","lisp",true,false,5,4,2,6,2,14456,1597,3664,0,2,14396,0.002501
"minimax","minimax/minimax-m2.5","reconcile-ghost-issues","both",true,false,8,7,1,12,2,26343,1960,4991,0,4,18872,0.004102
"minimax","minimax/minimax-m2.5","repo-health-report","baseline",true,false,5,4,0,4,2,37826,1808,13830,0,32,26291,0.005407
"minimax","minimax/minimax-m2.5","repo-health-report","scratchpad",true,false,3,2,0,1,1,5714,622,2160,0,2,6184,0.000984
"minimax","minimax/minimax-m2.5","repo-health-report","lisp",true,false,5,4,0,2,1,12285,869,2897,0,2,8931,0.001891
"minimax","minimax/minimax-m2.5","repo-health-report","both",true,false,3,2,0,1,1,6433,512,2358,0,4,5238,0.001018
"minimax","minimax/minimax-m2.5","escalate-hot-services","baseline",false,false,7,13,0,13,4,67422,6305,12653,0,32,60729,0.011117
"minimax","minimax/minimax-m2.5","escalate-hot-services","scratchpad",true,false,8,7,1,10,4,19943,1990,3265,0,2,24865,0.003348
"minimax","minimax/minimax-m2.5","escalate-hot-services","lisp",false,false,9,8,2,11,3,27236,1688,3925,0,2,19267,0.004079
"minimax","minimax/minimax-m2.5","escalate-hot-services","both",true,false,13,12,5,10,3,53457,2146,7077,0,4,41813,0.007445
"kimi","moonshotai/kimi-k2.5","reconcile-ghost-issues","baseline",false,false,2,2,0,2,2,11675,2513,10381,0,32,85136,0.009467
"kimi","moonshotai/kimi-k2.5","reconcile-ghost-issues","scratchpad",false,false,3,3,0,2,2,5294,4499,2009,0,2,133276,0.011096
"kimi","moonshotai/kimi-k2.5","reconcile-ghost-issues","lisp",true,false,2,1,0,2,2,4295,560,2437,0,2,18745,0.002745
"kimi","moonshotai/kimi-k2.5","reconcile-ghost-issues","both",false,true,16,22,0,34,2,62670,4180,6389,0,4,180012,0.031966
"kimi","moonshotai/kimi-k2.5","repo-health-report","baseline",true,false,2,2,0,2,1,9001,943,7708,0,32,34653,0.005285
"kimi","moonshotai/kimi-k2.5","repo-health-report","scratchpad",true,false,3,2,0,1,1,5004,526,1884,0,2,27088,0.002942
"kimi","moonshotai/kimi-k2.5","repo-health-report","lisp",true,false,3,2,0,1,1,6569,612,2474,0,2,31990,0.003703
"kimi","moonshotai/kimi-k2.5","repo-health-report","both",true,false,3,2,0,1,1,5404,573,1992,0,4,22595,0.003187
"kimi","moonshotai/kimi-k2.5","escalate-hot-services","baseline",true,false,4,8,0,8,3,16275,1620,5477,0,32,53899,0.009384
"kimi","moonshotai/kimi-k2.5","escalate-hot-services","scratchpad",false,false,8,7,3,12,3,17547,1426,2917,0,2,71971,0.009468
"kimi","moonshotai/kimi-k2.5","escalate-hot-services","lisp",true,false,8,7,2,8,3,24423,1302,3818,0,2,46489,0.011795
"kimi","moonshotai/kimi-k2.5","escalate-hot-services","both",true,false,8,7,3,9,3,20306,1644,3334,0,4,88206,0.010944
"kimi27","moonshotai/kimi-k2.7-code","reconcile-ghost-issues","baseline",true,false,5,4,0,4,2,28265,540,10468,0,32,42092,0.022806
"kimi27","moonshotai/kimi-k2.7-code","reconcile-ghost-issues","scratchpad",false,false,2,1,0,2,2,3186,405,1721,0,2,25392,0.003775
"kimi27","moonshotai/kimi-k2.7-code","reconcile-ghost-issues","lisp",true,false,11,10,7,10,2,38333,2137,5162,0,2,127259,0.035846
"kimi27","moonshotai/kimi-k2.7-code","reconcile-ghost-issues","both",true,false,2,1,0,2,2,3499,415,1860,0,4,28523,0.004042
"kimi27","moonshotai/kimi-k2.7-code","repo-health-report","baseline",true,false,2,2,0,2,1,8989,773,7695,0,32,78225,0.009357
"kimi27","moonshotai/kimi-k2.7-code","repo-health-report","scratchpad",true,false,3,2,0,1,1,5012,494,1888,0,2,44558,0.005438
"kimi27","moonshotai/kimi-k2.7-code","repo-health-report","lisp",true,false,3,2,0,1,1,6446,509,2497,0,2,31416,0.006552
"kimi27","moonshotai/kimi-k2.7-code","repo-health-report","both",true,false,3,2,0,1,1,5692,351,2139,0,4,27046,0.005441
"kimi27","moonshotai/kimi-k2.7-code","escalate-hot-services","baseline",true,false,4,8,0,8,3,16547,1031,5740,0,32,88952,0.015853
"kimi27","moonshotai/kimi-k2.7-code","escalate-hot-services","scratchpad",true,false,10,9,4,8,3,22230,826,2879,0,2,70598,0.019341
"kimi27","moonshotai/kimi-k2.7-code","escalate-hot-services","lisp",true,false,7,6,3,12,3,21375,1778,4254,0,2,131913,0.022041
"kimi27","moonshotai/kimi-k2.7-code","escalate-hot-services","both",true,false,18,19,9,17,3,77315,2896,6002,0,4,111283,0.067349
"glm5","z-ai/glm-5","reconcile-ghost-issues","baseline",false,false,2,2,0,2,2,15603,1771,12476,0,32,38685,0.012762
"glm5","z-ai/glm-5","reconcile-ghost-issues","scratchpad",true,false,5,4,0,5,2,10603,895,2539,0,2,31700,0.008080
"glm5","z-ai/glm-5","reconcile-ghost-issues","lisp",true,false,5,4,2,3,2,12582,995,3019,0,2,39477,0.009460
"glm5","z-ai/glm-5","reconcile-ghost-issues","both",true,false,2,1,0,2,2,4168,585,2225,0,4,21788,0.003624
"glm5","z-ai/glm-5","repo-health-report","baseline",true,false,2,2,0,2,1,12731,2991,9731,0,32,49850,0.013381
"glm5","z-ai/glm-5","repo-health-report","scratchpad",true,false,3,2,0,1,1,5644,583,2094,0,2,21666,0.004506
"glm5","z-ai/glm-5","repo-health-report","lisp",true,false,4,3,0,2,1,10603,743,3127,0,2,30730,0.007788
"glm5","z-ai/glm-5","repo-health-report","both",true,false,3,2,0,1,1,6537,362,2394,0,4,12391,0.004617
"glm5","z-ai/glm-5","escalate-hot-services","baseline",true,false,3,8,0,8,3,17305,1044,7266,0,32,32814,0.012387
"glm5","z-ai/glm-5","escalate-hot-services","scratchpad",true,false,6,7,1,9,3,14462,1129,2977,0,2,43444,0.010845
"glm5","z-ai/glm-5","escalate-hot-services","lisp",true,false,4,4,1,9,3,16960,1182,6377,0,2,51533,0.012445
"glm5","z-ai/glm-5","escalate-hot-services","both",true,false,4,3,0,8,3,9128,847,2546,0,4,26749,0.007103
"minimax3","minimax/minimax-m3","reconcile-ghost-issues","baseline",true,false,3,4,0,4,2,22827,1881,12507,0,32,26154,0.009105
"minimax3","minimax/minimax-m3","reconcile-ghost-issues","scratchpad",false,false,3,2,0,4,2,6402,681,2362,0,2,10264,0.002738
"minimax3","minimax/minimax-m3","reconcile-ghost-issues","lisp",true,false,7,6,5,12,2,22652,2712,4124,0,2,48945,0.010050
"minimax3","minimax/minimax-m3","reconcile-ghost-issues","both",true,false,5,4,0,8,2,13822,1465,3420,0,4,19871,0.005905
"minimax3","minimax/minimax-m3","repo-health-report","baseline",true,false,2,1,0,1,1,14407,772,11311,0,32,9798,0.005248
"minimax3","minimax/minimax-m3","repo-health-report","scratchpad",true,false,3,2,0,1,1,6335,309,2331,0,2,5802,0.002271
"minimax3","minimax/minimax-m3","repo-health-report","lisp",true,false,3,2,0,2,1,7278,327,2625,0,2,7257,0.002576
"minimax3","minimax/minimax-m3","repo-health-report","both",true,false,3,2,0,1,1,7147,399,2607,0,4,6832,0.002623
"minimax3","minimax/minimax-m3","escalate-hot-services","baseline",true,false,3,9,0,9,4,17838,1035,7680,0,32,16544,0.006593
"minimax3","minimax/minimax-m3","escalate-hot-services","scratchpad",true,false,7,12,4,9,3,21595,1335,3902,0,2,16679,0.008080
"minimax3","minimax/minimax-m3","escalate-hot-services","lisp",true,false,20,19,12,9,4,74855,2403,5689,0,2,52743,0.025340
"minimax3","minimax/minimax-m3","escalate-hot-services","both",false,false,7,7,2,16,4,21755,1454,3978,0,4,21449,0.008271
"dsflash","deepseek/deepseek-v4-flash","reconcile-ghost-issues","baseline",true,false,4,5,0,5,2,29264,4530,11167,0,32,93428,0.003449
"dsflash","deepseek/deepseek-v4-flash","reconcile-ghost-issues","scratchpad",true,false,9,10,0,13,2,33789,4737,5301,0,2,77026,0.003894
"dsflash","deepseek/deepseek-v4-flash","reconcile-ghost-issues","lisp",true,false,13,19,0,3,2,54115,2707,5639,0,2,62262,0.005358
"dsflash","deepseek/deepseek-v4-flash","reconcile-ghost-issues","both",true,false,8,11,0,11,2,37199,3282,7466,0,4,43545,0.003939
"dsflash","deepseek/deepseek-v4-flash","repo-health-report","baseline",true,false,2,2,0,2,1,12567,1869,9657,0,32,17896,0.001467
"dsflash","deepseek/deepseek-v4-flash","repo-health-report","scratchpad",true,false,3,2,0,1,1,6288,418,2341,0,2,11572,0.000641
"dsflash","deepseek/deepseek-v4-flash","repo-health-report","lisp",true,false,5,4,0,1,1,13031,617,2967,0,2,19404,0.001284
"dsflash","deepseek/deepseek-v4-flash","repo-health-report","both",true,false,3,2,0,1,1,7261,517,2694,0,4,33211,0.000747
"dsflash","deepseek/deepseek-v4-flash","escalate-hot-services","baseline",true,false,3,9,0,9,4,17882,1623,7857,0,32,20212,0.001902
"dsflash","deepseek/deepseek-v4-flash","escalate-hot-services","scratchpad",true,false,7,14,1,10,3,22124,2532,4440,0,2,40528,0.002447
"dsflash","deepseek/deepseek-v4-flash","escalate-hot-services","lisp",true,false,9,15,0,11,4,55988,1981,8003,0,2,50340,0.005395
"dsflash","deepseek/deepseek-v4-flash","escalate-hot-services","both",true,false,5,8,0,8,3,16313,1680,4113,0,4,30308,0.001771
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","reconcile-ghost-issues","baseline",false,false,20,18,0,18,2,122143,743,8778,1,32,73248,0.006248
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","reconcile-ghost-issues","scratchpad",false,false,4,3,0,4,2,7863,265,2278,0,2,4510,0.000444
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","reconcile-ghost-issues","lisp",false,false,2,1,0,2,2,4295,140,2272,0,2,3970,0.000241
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","reconcile-ghost-issues","both",false,false,3,2,0,4,2,6417,205,2362,0,4,6087,0.000360
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","repo-health-report","baseline",false,false,4,11,0,11,2,40446,379,13443,0,32,6279,0.002094
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","repo-health-report","scratchpad",false,false,2,1,0,1,1,3495,139,1827,0,2,4820,0.000201
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","repo-health-report","lisp",false,false,9,8,5,8,1,28740,2064,4294,0,2,29747,0.001829
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","repo-health-report","both",false,false,3,2,1,4,1,6689,537,2529,0,4,5528,0.000436
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","escalate-hot-services","baseline",false,false,4,3,0,3,3,25280,95,7625,0,32,2095,0.001282
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","escalate-hot-services","scratchpad",false,false,12,14,5,16,3,35095,835,3739,0,2,9592,0.001913
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","escalate-hot-services","lisp",false,false,11,10,10,30,3,46022,4100,6783,0,2,56112,0.003080
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","escalate-hot-services","both",false,false,31,30,29,12,2,137683,7446,7120,1,4,71835,0.008299
"qwen8b","qwen/qwen3-8b","reconcile-ghost-issues","baseline",true,false,3,2,0,2,2,15477,5472,8090,0,32,114220,0.004320
"qwen8b","qwen/qwen3-8b","reconcile-ghost-issues","scratchpad",false,false,3,2,1,4,2,5495,7468,2042,0,2,140177,0.004020
"qwen8b","qwen/qwen3-8b","reconcile-ghost-issues","lisp",false,true,2,2,2,4,2,4276,5706,2253,0,2,180080,0.003081
"qwen8b","qwen/qwen3-8b","reconcile-ghost-issues","both",false,false,2,1,0,2,2,4104,4092,2173,0,4,74806,0.002334
"qwen8b","qwen/qwen3-8b","repo-health-report","baseline",false,false,2,2,0,2,1,13913,4905,10890,0,32,143096,0.003877
"qwen8b","qwen/qwen3-8b","repo-health-report","scratchpad",false,false,2,1,0,1,1,3514,4364,1850,0,2,72215,0.002385
"qwen8b","qwen/qwen3-8b","repo-health-report","lisp",false,true,3,3,3,2,1,7218,7410,2786,0,2,135956,0.004201
"qwen8b","qwen/qwen3-8b","repo-health-report","both",false,false,1,0,0,0,0,1932,1748,1932,0,4,31047,0.001018
"qwen8b","qwen/qwen3-8b","escalate-hot-services","baseline",false,true,2,4,0,4,2,10088,7288,6989,0,32,180003,0.004490
"qwen8b","qwen/qwen3-8b","escalate-hot-services","scratchpad",false,true,3,3,3,0,0,5852,6841,2162,0,2,180008,0.003781
"qwen8b","qwen/qwen3-8b","escalate-hot-services","lisp",false,true,2,2,2,0,0,4436,8673,2336,0,2,180033,0.004435
"qwen8b","qwen/qwen3-8b","escalate-hot-services","both",false,true,5,5,4,4,3,11572,8614,2628,0,4,180004,0.005265
