modelKey,model,scenario,arm,ok,errored,turns,toolCalls,toolErrors,mcpRoundTrips,servicesTouched,tokensIn,tokensOut,peakContextTokens,compactions,toolsInContext,wallMs,costUsd
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","busiest-assignee","scratchpad",true,false,2,1,0,1,1,3383,72,1750,0,2,11064,0.000183
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","high-urgency-triggered","baseline",true,false,2,1,0,1,1,6566,84,3441,0,32,9149,0.000344
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","high-urgency-triggered","scratchpad",true,false,2,1,0,1,1,3398,88,1769,0,2,5574,0.000187
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","email-top-error","baseline",true,false,3,2,0,2,2,17295,155,7119,0,32,11781,0.000894
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","email-top-error","scratchpad",true,false,3,2,0,2,2,5325,124,1898,0,2,12059,0.000290
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","compose-verify-issues","baseline",false,false,1,0,0,0,0,3158,30,3158,0,32,2079,0.000164
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","compose-verify-issues","scratchpad",false,false,3,2,0,16,1,5344,128,1910,0,2,7615,0.000292
"qwen8b","qwen/qwen3-8b","count-open-prs","baseline",false,true,1,1,0,1,1,2990,1182,2990,0,32,27202,0.000891
"qwen8b","qwen/qwen3-8b","count-open-prs","scratchpad",true,false,2,1,0,1,1,3322,515,1712,0,2,10891,0.000630
"qwen8b","qwen/qwen3-8b","sentry-billing-unresolved","baseline",true,false,2,1,0,1,1,6844,689,3851,0,32,15309,0.001131
"qwen8b","qwen/qwen3-8b","sentry-billing-unresolved","scratchpad",false,false,3,2,1,1,1,5158,3839,1828,0,2,68559,0.002347
"qwen8b","qwen/qwen3-8b","merged-prs-open-linear","baseline",false,false,3,2,0,2,2,16495,4345,6764,0,32,93204,0.003935
"qwen8b","qwen/qwen3-8b","merged-prs-open-linear","scratchpad",true,false,3,2,1,4,2,5669,5696,2282,0,2,104383,0.003243
"qwen8b","qwen/qwen3-8b","busiest-assignee","baseline",true,false,2,1,0,1,1,7561,1962,4560,0,32,36820,0.001790
"qwen8b","qwen/qwen3-8b","busiest-assignee","scratchpad",true,false,2,1,0,1,1,3365,1543,1744,0,2,31766,0.001098
"qwen8b","qwen/qwen3-8b","high-urgency-triggered","baseline",true,false,2,1,0,1,1,6310,543,3313,0,32,11944,0.001002
"qwen8b","qwen/qwen3-8b","high-urgency-triggered","scratchpad",true,false,2,1,0,1,1,3388,863,1771,0,2,14142,0.000795
"qwen8b","qwen/qwen3-8b","email-top-error","baseline",true,false,3,2,0,2,2,16911,1698,6991,0,32,40996,0.002793
"qwen8b","qwen/qwen3-8b","email-top-error","scratchpad",false,false,4,3,2,3,2,7291,6131,2024,0,2,107506,0.003634
"qwen8b","qwen/qwen3-8b","compose-verify-issues","baseline",false,true,2,15,0,15,1,9785,4054,6755,0,32,180025,0.002999
"qwen8b","qwen/qwen3-8b","compose-verify-issues","scratchpad",true,false,3,2,1,19,1,5439,7490,1974,0,2,132903,0.004023
