modelKey,model,scenario,arm,ok,errored,turns,toolCalls,toolErrors,mcpRoundTrips,servicesTouched,tokensIn,tokensOut,peakContextTokens,compactions,toolsInContext,wallMs,costUsd
"glm","z-ai/glm-4.7-flash","sentry-billing-unresolved","scratchpad",true,false,7,6,0,4,1,7278,536,1439,0,2,19263,0.000651
"glm","z-ai/glm-4.7-flash","sentry-billing-unresolved","lisp",true,false,4,3,0,1,1,4420,870,1514,0,2,30530,0.000613
"glm","z-ai/glm-4.7-flash","merged-prs-open-linear","scratchpad",true,false,10,11,0,11,2,21696,1527,3810,0,2,48428,0.001913
"glm","z-ai/glm-4.7-flash","merged-prs-open-linear","lisp",false,false,12,11,2,5,2,17890,1254,2140,0,2,41783,0.001575
"glm","z-ai/glm-4.7-flash","busiest-assignee","scratchpad",true,false,5,4,0,2,1,4884,498,1289,0,2,14148,0.000492
"glm","z-ai/glm-4.7-flash","busiest-assignee","lisp",true,false,5,4,0,2,1,5800,481,1483,0,2,14036,0.000540
"glm","z-ai/glm-4.7-flash","high-urgency-triggered","scratchpad",true,false,7,6,0,4,1,7277,706,1474,0,2,54853,0.000719
"glm","z-ai/glm-4.7-flash","high-urgency-triggered","lisp",true,false,5,4,0,2,1,5465,395,1344,0,2,17086,0.000486
"glm","z-ai/glm-4.7-flash","email-top-error","scratchpad",false,false,11,10,2,1,1,13210,1202,1597,0,2,30929,0.001273
"glm","z-ai/glm-4.7-flash","email-top-error","lisp",true,false,5,4,0,2,2,6101,467,1643,0,2,17153,0.000553
"glm","z-ai/glm-4.7-flash","compose-verify-issues","scratchpad",false,false,4,3,0,1,1,3817,605,1207,0,2,20379,0.000471
"glm","z-ai/glm-4.7-flash","compose-verify-issues","lisp",false,false,15,14,6,32,1,40841,2333,4774,0,2,67626,0.003384
"xiaomi","xiaomi/mimo-v2.5","count-open-prs","scratchpad",true,false,4,3,0,1,1,4147,225,1253,0,2,3828,0.000498
"xiaomi","xiaomi/mimo-v2.5","count-open-prs","lisp",true,false,4,3,0,1,1,4697,356,1444,0,2,5231,0.000593
"xiaomi","xiaomi/mimo-v2.5","sentry-billing-unresolved","scratchpad",true,false,4,3,0,1,1,4164,294,1297,0,2,5173,0.000520
"xiaomi","xiaomi/mimo-v2.5","sentry-billing-unresolved","lisp",true,false,5,4,0,2,1,7897,366,2336,0,2,6293,0.000932
"xiaomi","xiaomi/mimo-v2.5","merged-prs-open-linear","scratchpad",true,false,4,4,0,2,2,4841,562,1733,0,2,8180,0.000666
"xiaomi","xiaomi/mimo-v2.5","merged-prs-open-linear","lisp",true,false,13,13,5,10,2,32301,2621,3969,0,2,107212,0.004125
"xiaomi","xiaomi/mimo-v2.5","busiest-assignee","scratchpad",true,false,4,3,0,1,1,4146,265,1255,0,2,8787,0.000510
"xiaomi","xiaomi/mimo-v2.5","busiest-assignee","lisp",true,false,4,3,0,1,1,4802,334,1504,0,2,9380,0.000598
"xiaomi","xiaomi/mimo-v2.5","high-urgency-triggered","scratchpad",true,false,6,5,0,3,1,6707,416,1474,0,2,12668,0.000821
"xiaomi","xiaomi/mimo-v2.5","high-urgency-triggered","lisp",true,false,4,3,0,1,1,4939,363,1694,0,2,9923,0.000620
"xiaomi","xiaomi/mimo-v2.5","email-top-error","scratchpad",true,false,9,8,2,2,2,11773,1125,1857,0,2,20778,0.001551
"xiaomi","xiaomi/mimo-v2.5","email-top-error","lisp",true,false,7,6,1,4,2,22096,603,4905,0,2,13263,0.002489
"xiaomi","xiaomi/mimo-v2.5","compose-verify-issues","scratchpad",true,false,7,9,0,22,1,11570,1132,2375,0,2,18836,0.001532
"xiaomi","xiaomi/mimo-v2.5","compose-verify-issues","lisp",true,false,8,8,1,16,1,15626,736,3451,0,2,15193,0.001847
"minimax","minimax/minimax-m2.5","count-open-prs","scratchpad",true,false,4,3,0,1,1,3596,328,1118,0,2,31391,0.000589
"minimax","minimax/minimax-m2.5","count-open-prs","lisp",true,false,2,1,0,1,1,1257,191,656,0,2,12250,0.000243
"minimax","minimax/minimax-m2.5","sentry-billing-unresolved","scratchpad",false,false,4,3,0,1,1,3667,564,1190,0,2,25550,0.000711
"minimax","minimax/minimax-m2.5","sentry-billing-unresolved","lisp",true,false,5,4,1,1,1,6148,459,1673,0,2,33477,0.000958
"minimax","minimax/minimax-m2.5","merged-prs-open-linear","scratchpad",true,false,9,8,0,6,2,12800,1098,2433,0,2,16055,0.002063
"minimax","minimax/minimax-m2.5","merged-prs-open-linear","lisp",false,false,31,30,14,9,2,120118,4268,8892,1,2,130993,0.016463
"minimax","minimax/minimax-m2.5","busiest-assignee","scratchpad",true,false,4,3,0,1,1,3585,330,1116,0,2,7612,0.000589
"minimax","minimax/minimax-m2.5","busiest-assignee","lisp",true,false,6,5,2,1,1,7730,513,1744,0,2,11849,0.001174
"minimax","minimax/minimax-m2.5","high-urgency-triggered","scratchpad",true,false,6,5,0,3,1,6276,537,1425,0,2,12178,0.001011
"minimax","minimax/minimax-m2.5","high-urgency-triggered","lisp",true,false,10,9,4,4,1,14765,987,2036,0,2,19349,0.002246
"minimax","minimax/minimax-m2.5","email-top-error","scratchpad",true,false,7,6,0,3,2,8079,830,1606,0,2,13729,0.001368
"minimax","minimax/minimax-m2.5","email-top-error","lisp",true,false,6,5,2,3,2,36591,630,8961,0,2,14264,0.004693
"minimax","minimax/minimax-m2.5","compose-verify-issues","scratchpad",true,false,11,11,1,20,1,23874,3572,4557,0,2,62807,0.004579
"minimax","minimax/minimax-m2.5","compose-verify-issues","lisp",false,false,13,12,2,18,1,66059,3257,10356,0,2,43622,0.009490
"kimi","moonshotai/kimi-k2.5","count-open-prs","scratchpad",false,false,4,3,0,1,1,2742,210,898,0,2,7456,0.001454
"kimi","moonshotai/kimi-k2.5","count-open-prs","lisp",true,false,2,1,0,1,1,858,118,458,0,2,2165,0.000561
"kimi","moonshotai/kimi-k2.5","sentry-billing-unresolved","scratchpad",true,false,4,3,0,1,1,2859,548,1063,0,2,7039,0.002182
"kimi","moonshotai/kimi-k2.5","sentry-billing-unresolved","lisp",true,false,4,3,0,1,1,3657,377,1242,0,2,4696,0.002135
"kimi","moonshotai/kimi-k2.5","merged-prs-open-linear","scratchpad",true,false,7,6,1,4,2,6778,698,1601,0,2,12593,0.003955
"kimi","moonshotai/kimi-k2.5","merged-prs-open-linear","lisp",false,false,8,7,3,5,2,12642,1562,2843,0,2,27305,0.007904
"kimi","moonshotai/kimi-k2.5","busiest-assignee","scratchpad",true,false,4,3,0,1,1,2807,402,932,0,2,6284,0.001867
"kimi","moonshotai/kimi-k2.5","busiest-assignee","lisp",false,false,5,4,1,2,1,5050,384,1361,0,2,7812,0.002671
"kimi","moonshotai/kimi-k2.5","high-urgency-triggered","scratchpad",true,false,4,3,0,1,1,2900,363,1081,0,2,6785,0.001823
"kimi","moonshotai/kimi-k2.5","high-urgency-triggered","lisp",true,false,4,3,0,1,1,3757,325,1379,0,2,6011,0.002067
"kimi","moonshotai/kimi-k2.5","email-top-error","scratchpad",false,false,1,0,0,0,0,472,14,472,0,2,5866,0.000205
"kimi","moonshotai/kimi-k2.5","email-top-error","lisp",true,false,6,5,0,3,2,13873,632,3956,0,2,23724,0.006482
"kimi","moonshotai/kimi-k2.5","compose-verify-issues","scratchpad",true,false,8,8,0,19,1,12537,1243,2904,0,2,22074,0.007218
"kimi","moonshotai/kimi-k2.5","compose-verify-issues","lisp",true,false,29,29,7,20,1,82831,2766,5071,0,2,100440,0.036663
"kimi27","moonshotai/kimi-k2.7-code","count-open-prs","scratchpad",true,false,3,3,0,1,1,2370,250,1005,0,2,19752,0.002629
"kimi27","moonshotai/kimi-k2.7-code","count-open-prs","lisp",true,false,2,1,0,1,1,885,83,469,0,2,8407,0.000945
"kimi27","moonshotai/kimi-k2.7-code","sentry-billing-unresolved","scratchpad",true,false,4,3,0,1,1,2759,257,930,0,2,13096,0.002941
"kimi27","moonshotai/kimi-k2.7-code","sentry-billing-unresolved","lisp",true,false,5,4,1,1,1,4751,330,1308,0,2,16954,0.004671
"kimi27","moonshotai/kimi-k2.7-code","merged-prs-open-linear","scratchpad",true,false,4,4,0,2,2,3503,460,1417,0,2,18465,0.004202
"kimi27","moonshotai/kimi-k2.7-code","merged-prs-open-linear","lisp",true,false,14,13,5,11,2,30188,1533,4054,0,2,61686,0.027705
"kimi27","moonshotai/kimi-k2.7-code","busiest-assignee","scratchpad",true,false,4,3,0,1,1,2761,256,901,0,2,12616,0.002939
"kimi27","moonshotai/kimi-k2.7-code","busiest-assignee","lisp",true,false,4,3,0,1,1,3688,243,1233,0,2,13126,0.003580
"kimi27","moonshotai/kimi-k2.7-code","high-urgency-triggered","scratchpad",true,false,6,6,0,3,1,6250,394,1838,0,2,20190,0.006004
"kimi27","moonshotai/kimi-k2.7-code","high-urgency-triggered","lisp",true,false,4,3,0,1,1,3580,227,1179,0,2,12548,0.003444
"kimi27","moonshotai/kimi-k2.7-code","email-top-error","scratchpad",true,false,6,6,0,2,2,5637,312,1323,0,2,21480,0.005263
"kimi27","moonshotai/kimi-k2.7-code","email-top-error","lisp",true,false,6,5,0,3,2,6818,418,1553,0,2,24736,0.006508
"kimi27","moonshotai/kimi-k2.7-code","compose-verify-issues","scratchpad",true,false,10,12,0,20,1,21378,1065,3758,0,2,42753,0.019547
"kimi27","moonshotai/kimi-k2.7-code","compose-verify-issues","lisp",true,false,10,9,3,17,1,15351,704,2688,0,2,33039,0.013824
"glm5","z-ai/glm-5","count-open-prs","scratchpad",true,false,4,3,0,1,1,3401,201,1019,0,2,28609,0.002427
"glm5","z-ai/glm-5","count-open-prs","lisp",true,false,2,1,0,1,1,3472,115,2902,0,2,19499,0.002304
"glm5","z-ai/glm-5","sentry-billing-unresolved","scratchpad",true,false,4,3,0,1,1,3414,279,1057,0,2,24698,0.002584
"glm5","z-ai/glm-5","sentry-billing-unresolved","lisp",true,false,6,5,1,2,1,7995,435,2029,0,2,70549,0.005632
"glm5","z-ai/glm-5","merged-prs-open-linear","scratchpad",true,false,4,4,0,2,2,4091,708,1464,0,2,62543,0.003814
"glm5","z-ai/glm-5","merged-prs-open-linear","lisp",true,false,11,10,1,2,2,19248,1357,2940,0,2,100693,0.014154
"glm5","z-ai/glm-5","busiest-assignee","scratchpad",true,false,4,3,0,1,1,3381,193,1027,0,2,18976,0.002399
"glm5","z-ai/glm-5","busiest-assignee","lisp",true,false,5,4,1,1,1,5323,227,1385,0,2,38527,0.003630
"glm5","z-ai/glm-5","high-urgency-triggered","scratchpad",true,false,4,3,0,1,1,3664,418,1276,0,2,45036,0.003001
"glm5","z-ai/glm-5","high-urgency-triggered","lisp",true,false,6,5,1,2,1,10577,289,2731,0,2,46715,0.006901
"glm5","z-ai/glm-5","email-top-error","scratchpad",true,false,6,6,0,2,2,6464,450,1420,0,2,49849,0.004742
"glm5","z-ai/glm-5","email-top-error","lisp",true,false,8,7,1,2,2,10265,386,1724,0,2,57499,0.006900
"glm5","z-ai/glm-5","compose-verify-issues","scratchpad",true,false,8,9,0,18,1,15116,1540,3764,0,2,80362,0.012026
"glm5","z-ai/glm-5","compose-verify-issues","lisp",true,false,10,11,2,16,1,18944,1147,3805,0,2,78498,0.013569
"minimax3","minimax/minimax-m3","count-open-prs","scratchpad",true,false,4,3,0,1,1,4584,212,1387,0,2,10680,0.001630
"minimax3","minimax/minimax-m3","count-open-prs","lisp",true,false,2,1,0,1,1,3977,101,3154,0,2,4083,0.001314
"minimax3","minimax/minimax-m3","sentry-billing-unresolved","scratchpad",true,false,4,3,0,1,1,4667,357,1481,0,2,6593,0.001829
"minimax3","minimax/minimax-m3","sentry-billing-unresolved","lisp",true,false,5,4,0,2,1,7094,311,1747,0,2,8176,0.002501
"minimax3","minimax/minimax-m3","merged-prs-open-linear","scratchpad",true,false,5,4,0,4,2,7122,524,1975,0,2,9507,0.002765
"minimax3","minimax/minimax-m3","merged-prs-open-linear","lisp",false,false,31,30,18,11,2,113459,3543,7478,1,2,78301,0.038289
"minimax3","minimax/minimax-m3","busiest-assignee","scratchpad",true,false,4,3,0,1,1,4604,233,1415,0,2,5264,0.001661
"minimax3","minimax/minimax-m3","busiest-assignee","lisp",true,false,5,4,1,1,1,6926,304,1768,0,2,8189,0.002443
"minimax3","minimax/minimax-m3","high-urgency-triggered","scratchpad",true,false,4,3,0,1,1,4643,441,1494,0,2,10390,0.001922
"minimax3","minimax/minimax-m3","high-urgency-triggered","lisp",true,false,4,3,0,1,1,5469,279,1808,0,2,7227,0.001975
"minimax3","minimax/minimax-m3","email-top-error","scratchpad",true,false,8,7,1,3,2,11639,567,1995,0,2,14745,0.004172
"minimax3","minimax/minimax-m3","email-top-error","lisp",true,false,5,4,0,2,2,7454,348,1910,0,2,10680,0.002654
"minimax3","minimax/minimax-m3","compose-verify-issues","scratchpad",true,false,12,11,0,22,1,31061,1130,4551,0,2,19976,0.010674
"minimax3","minimax/minimax-m3","compose-verify-issues","lisp",false,false,31,30,10,32,1,113738,2927,6513,1,2,91458,0.037634
"dsflash","deepseek/deepseek-v4-flash","count-open-prs","scratchpad",true,false,4,3,0,1,1,4354,273,1361,0,2,11282,0.000441
"dsflash","deepseek/deepseek-v4-flash","count-open-prs","lisp",true,false,4,3,0,1,1,5047,266,1587,0,2,15975,0.000502
"dsflash","deepseek/deepseek-v4-flash","sentry-billing-unresolved","scratchpad",true,false,4,3,0,1,1,4401,418,1420,0,2,18508,0.000471
"dsflash","deepseek/deepseek-v4-flash","sentry-billing-unresolved","lisp",true,false,4,3,0,1,1,5814,541,2324,0,2,11585,0.000621
"dsflash","deepseek/deepseek-v4-flash","merged-prs-open-linear","scratchpad",true,false,8,11,0,10,2,17385,1273,3516,0,2,41613,0.001794
"dsflash","deepseek/deepseek-v4-flash","merged-prs-open-linear","lisp",true,false,11,12,3,17,2,42545,2738,6910,0,2,46870,0.004322
"dsflash","deepseek/deepseek-v4-flash","busiest-assignee","scratchpad",true,false,4,3,0,1,1,4367,321,1365,0,2,10868,0.000451
"dsflash","deepseek/deepseek-v4-flash","busiest-assignee","lisp",true,false,5,4,0,2,1,7137,556,1923,0,2,15468,0.000742
"dsflash","deepseek/deepseek-v4-flash","high-urgency-triggered","scratchpad",true,false,4,3,0,1,1,4527,490,1560,0,2,16035,0.000496
"dsflash","deepseek/deepseek-v4-flash","high-urgency-triggered","lisp",true,false,4,3,0,1,1,5239,389,1796,0,2,10347,0.000542
"dsflash","deepseek/deepseek-v4-flash","email-top-error","scratchpad",true,false,8,7,0,3,2,11855,992,2123,0,2,32064,0.001246
"dsflash","deepseek/deepseek-v4-flash","email-top-error","lisp",true,false,9,8,1,3,2,28002,1155,4915,0,2,29077,0.002728
"dsflash","deepseek/deepseek-v4-flash","compose-verify-issues","scratchpad",true,false,8,10,0,20,1,21793,3914,4995,0,2,50181,0.002666
"dsflash","deepseek/deepseek-v4-flash","compose-verify-issues","lisp",false,false,11,24,5,13,1,38168,4142,6946,0,2,63102,0.004181
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","count-open-prs","scratchpad",true,false,2,1,0,1,1,1411,35,754,0,2,3004,0.000077
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","count-open-prs","lisp",true,false,2,1,0,1,1,1217,34,633,0,2,1157,0.000067
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","sentry-billing-unresolved","scratchpad",false,false,3,2,0,1,1,2366,98,939,0,2,2818,0.000137
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","sentry-billing-unresolved","lisp",false,false,4,3,1,1,1,3736,227,1316,0,2,5492,0.000230
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","merged-prs-open-linear","scratchpad",false,false,5,4,1,1,1,4302,186,999,0,2,7648,0.000250
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","merged-prs-open-linear","lisp",false,false,3,2,1,2,1,2397,342,993,0,2,9953,0.000185
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","busiest-assignee","scratchpad",true,false,5,4,1,2,1,4413,254,1109,0,2,9527,0.000269
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","busiest-assignee","lisp",false,false,17,16,15,13,1,31755,2126,3304,0,2,60808,0.001992
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","high-urgency-triggered","scratchpad",false,false,3,2,0,1,1,2385,102,949,0,2,3024,0.000139
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","high-urgency-triggered","lisp",false,false,2,1,0,1,1,1264,83,673,0,2,2557,0.000079
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","email-top-error","scratchpad",false,false,3,2,0,1,1,2441,129,967,0,2,3718,0.000147
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","email-top-error","lisp",false,false,4,3,1,1,1,3960,269,1396,0,2,6384,0.000249
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","compose-verify-issues","scratchpad",false,false,7,6,1,1,1,7262,418,1474,0,2,9844,0.000443
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","compose-verify-issues","lisp",false,false,15,14,13,14,1,31831,2443,3807,0,2,49420,0.002056
"qwen8b","qwen/qwen3-8b","count-open-prs","scratchpad",false,false,1,0,0,0,0,653,946,653,0,2,20403,0.000504
"qwen8b","qwen/qwen3-8b","count-open-prs","lisp",true,false,2,1,0,1,1,1217,891,633,0,2,25161,0.000547
"qwen8b","qwen/qwen3-8b","sentry-billing-unresolved","scratchpad",false,false,3,3,1,2,1,2500,3458,1065,0,2,58795,0.001856
"qwen8b","qwen/qwen3-8b","sentry-billing-unresolved","lisp",false,false,2,1,0,1,1,1246,2057,659,0,2,40558,0.001075
"qwen8b","qwen/qwen3-8b","merged-prs-open-linear","scratchpad",false,false,5,4,2,3,2,4509,5510,1108,0,2,108910,0.003021
"qwen8b","qwen/qwen3-8b","merged-prs-open-linear","lisp",false,false,2,1,0,1,1,1381,3847,784,0,2,69689,0.001897
"qwen8b","qwen/qwen3-8b","busiest-assignee","scratchpad",true,false,6,5,2,2,1,5729,2089,1288,0,2,38023,0.001628
"qwen8b","qwen/qwen3-8b","busiest-assignee","lisp",false,false,3,2,1,2,1,2096,1870,794,0,2,32146,0.001093
"qwen8b","qwen/qwen3-8b","high-urgency-triggered","scratchpad",false,false,2,1,0,1,1,1452,919,792,0,2,17322,0.000588
"qwen8b","qwen/qwen3-8b","high-urgency-triggered","lisp",false,false,3,2,1,2,1,2091,3557,794,0,2,59068,0.001852
"qwen8b","qwen/qwen3-8b","email-top-error","scratchpad",false,false,2,3,0,3,2,1822,3581,1144,0,2,66441,0.001830
"qwen8b","qwen/qwen3-8b","email-top-error","lisp",false,false,4,3,2,3,1,3269,3719,999,0,2,69354,0.002066
"qwen8b","qwen/qwen3-8b","compose-verify-issues","scratchpad",false,true,7,14,10,5,1,8066,9272,1562,0,2,180017,0.005140
"qwen8b","qwen/qwen3-8b","compose-verify-issues","lisp",false,false,2,1,0,1,1,1485,3575,861,0,2,57199,0.001787
